-2.324020000000000152e+01 4.443457009553431961e-06
-2.273999999999999844e+01 1.327727373312679430e-05
-2.223999999999999844e+01 1.776593382189650835e-05
-2.173979999999999890e+01 2.429865252926882542e-05
-2.124020000000000152e+01 4.207263064658990821e-05
-2.074000000000000199e+01 9.094942324755989690e-05
-2.024000000000000199e+01 2.430939226519337212e-04
-2.013980000000000103e+01 3.133274492497793761e-04
-2.004019999999999868e+01 3.963684676705048855e-04
-1.993999999999999773e+01 5.085498556517876632e-04
-1.983999999999999986e+01 6.438721136767318505e-04
-1.973979999999999890e+01 8.194905869324474977e-04
-1.964020000000000010e+01 9.964491788726143658e-04
-1.953999999999999915e+01 1.233636565342800112e-03
-1.943999999999999773e+01 1.466282165039928947e-03
-1.933980000000000032e+01 1.759238769639300632e-03
-1.914000000000000057e+01 2.349858047608648168e-03
-1.903999999999999915e+01 2.678610926786109334e-03
-1.893979999999999819e+01 2.982728077945084443e-03
-1.884019999999999939e+01 3.280071016422547638e-03
-1.874000000000000199e+01 3.549245785270630556e-03
-1.864000000000000057e+01 3.833185448092280966e-03
-1.853979999999999961e+01 4.023524189968930020e-03
-1.844019999999999726e+01 4.213445751053916666e-03
-1.833999999999999986e+01 4.376106194690265912e-03
-1.824000000000000199e+01 4.536401858818322683e-03
-1.813980000000000103e+01 4.633930546339305907e-03
-1.804019999999999868e+01 4.693697664169237983e-03
-1.793999999999999773e+01 4.788950276243094523e-03
-1.783999999999999986e+01 4.815551137618731894e-03
-1.773979999999999890e+01 4.875468371170376541e-03
-1.764020000000000010e+01 4.884904825143868839e-03
-1.753999999999999915e+01 4.915630550621669613e-03
-1.743999999999999773e+01 4.926796805678793426e-03
-1.733979999999999677e+01 4.960176991150442270e-03
-1.724020000000000152e+01 4.979033325976605848e-03
-1.714000000000000057e+01 4.964554718653079249e-03
-1.703999999999999915e+01 4.993356953055800955e-03
-1.693979999999999819e+01 4.984465157567687620e-03
-1.683999999999999986e+01 4.984554280670786507e-03
-1.674000000000000199e+01 5.035257822829440448e-03
-1.664000000000000057e+01 5.012176223156962658e-03
-1.653979999999999961e+01 5.014415613218007987e-03
-1.644019999999999726e+01 5.029940119760478549e-03
-1.633999999999999986e+01 5.035508211273857088e-03
-1.624000000000000199e+01 5.009975615162935193e-03
-1.613980000000000103e+01 5.056478405315614939e-03
-1.563999999999999879e+01 5.052002655454746784e-03
-1.513999999999999879e+01 5.086436170212765492e-03
-1.463999999999999879e+01 5.137594318686196024e-03
-1.413979999999999926e+01 5.124058484714222664e-03
-1.364000000000000057e+01 5.130013221683560505e-03
-1.314000000000000057e+01 5.169811320754716041e-03
-1.264000000000000057e+01 5.153727051537269552e-03
-1.213979999999999748e+01 5.165225105344865494e-03
-1.164000000000000057e+01 5.119416187527642617e-03
-1.114000000000000057e+01 5.159010600706713870e-03
-1.064000000000000057e+01 5.158150851581507802e-03
-1.013979999999999748e+01 5.110766504209127668e-03
-9.640200000000000102e+00 5.139751552795031667e-03
-9.140000000000000568e+00 5.118336651183367017e-03
-8.640000000000000568e+00 5.165343915343914571e-03
-8.139799999999997482e+00 5.123239436619717729e-03
-7.640200000000000102e+00 5.126847562320758882e-03
-7.140000000000000568e+00 5.158241758241757617e-03
-6.640000000000000568e+00 5.133054761381129760e-03
-6.139799999999997482e+00 5.113161942430235161e-03
-5.640200000000000102e+00 5.123076923076923771e-03
-5.140000000000000568e+00 5.107977082415160290e-03
-4.639999999999997016e+00 5.138182622153437962e-03
-4.139799999999997482e+00 5.151314336204991517e-03
-3.640200000000000102e+00 5.116894574327304768e-03
-3.139999999999997016e+00 5.130625686059275131e-03
-2.639999999999997016e+00 5.151581722319859002e-03
-2.139799999999997482e+00 5.145054945054945358e-03
-1.640200000000000102e+00 5.150309460654287769e-03
-1.139999999999997016e+00 5.153049988989208928e-03
-6.399999999999970157e-01 5.158011049723756902e-03
-1.397999999999974818e-01 5.161219081272084425e-03
3.597999999999998977e-01 5.150110375275937340e-03
8.600000000000029843e-01 5.173932188463231142e-03
1.360000000000002984e+00 5.155906895037329872e-03
1.860000000000002984e+00 5.128543177323664597e-03
2.360199999999998965e+00 5.104464482076094718e-03
2.860199999999998965e+00 5.061511423550088540e-03
3.359999999999999432e+00 5.065107040388435768e-03
3.859999999999999432e+00 5.027710042119264144e-03
4.360199999999998965e+00 5.024239753195240341e-03
4.760200000000004650e+00 5.011032656663724598e-03
4.860199999999998965e+00 5.004397537379067298e-03
4.960000000000000853e+00 4.971213463241806393e-03
5.060000000000002274e+00 4.947882013750277627e-03
5.160200000000003229e+00 4.944787985865724093e-03
5.260200000000004650e+00 4.915742793791573993e-03
5.359999999999999432e+00 4.874695054335772930e-03
5.460000000000000853e+00 4.845201238390092757e-03
5.560200000000001808e+00 4.779330228432025068e-03
5.660200000000003229e+00 4.748392817557082514e-03
5.760000000000005116e+00 4.676418439716311867e-03
5.859999999999999432e+00 4.575482154732875457e-03
5.960200000000000387e+00 4.444936849102592950e-03
6.060200000000001808e+00 4.281914893617021038e-03
6.160000000000003695e+00 4.110470275066548280e-03
6.260000000000005116e+00 3.901952085181899059e-03
6.360199999999998965e+00 3.650442477876106144e-03
6.460200000000000387e+00 3.387203896391410406e-03
6.560000000000002274e+00 3.112917398945518749e-03
6.660000000000003695e+00 2.826613791584049566e-03
6.760200000000004650e+00 2.526455026455026471e-03
6.860199999999998965e+00 2.196354052273226300e-03
6.960000000000000853e+00 1.890645586297759950e-03
7.060000000000002274e+00 1.605373265800484270e-03
7.160200000000003229e+00 1.360738623873378747e-03
7.260200000000004650e+00 1.112585711125857121e-03
7.359999999999999432e+00 8.984547461368653197e-04
7.460000000000000853e+00 7.198056966217709126e-04
7.560200000000001808e+00 5.718055861007257778e-04
7.660200000000003229e+00 4.529385771100308852e-04
7.760000000000005116e+00 3.547036792244988518e-04
7.859999999999999432e+00 2.881205673758865070e-04
7.960200000000000387e+00 2.214348981399468625e-04
8.060200000000001808e+00 1.789659743703048774e-04
8.160000000000003695e+00 1.419068736141906656e-04
8.260000000000005116e+00 1.218161683277962280e-04
8.360199999999998965e+00 9.977827050997782696e-05
8.460200000000000387e+00 8.435072142064372691e-05
8.560000000000002274e+00 7.543820723319281008e-05
8.660000000000003695e+00 6.435863293386595888e-05
8.760200000000004650e+00 5.322687957418496579e-05
9.260200000000004650e+00 3.104212860310420470e-05
9.760000000000005116e+00 2.208480565371024300e-05
1.026000000000000512e+01 1.758628269949439249e-05
1.076020000000000465e+01 8.789277081960006859e-06
1.126020000000000465e+01 2.198768689533860564e-06
1.176000000000000512e+01 -0.000000000000000000e+00
