0.000000E+0 2.300000E+5 5.000000E+4 2.110020E+5 9.830000E-8 9.720000E-8 2.580000E-8 3.550000E-8 1.546667E-8 1.496667E-8 1.553333E-8 1.520000E-8 1.381333E-7 -1.033333E-11 0.000000E+0 7.480440E-5
1.000000E+0 2.300000E+5 5.100200E+4 2.110020E+5 9.950000E-8 9.833333E-8 2.616667E-8 3.610000E-8 1.566667E-8 1.516667E-8 1.573333E-8 1.536667E-8 1.399333E-7 -1.133333E-11 0.000000E+0 8.099879E-5
2.000000E+0 2.300000E+5 5.199800E+4 2.110020E+5 9.946667E-8 9.830000E-8 2.616667E-8 3.596667E-8 1.563333E-8 1.520000E-8 1.576667E-8 1.536667E-8 1.398000E-7 -1.166667E-11 0.000000E+0 8.344472E-5
3.000000E+0 2.300000E+5 5.300000E+4 2.110020E+5 9.913333E-8 9.800000E-8 2.610000E-8 3.593333E-8 1.560000E-8 1.516667E-8 1.570000E-8 1.533333E-8 1.394333E-7 -1.166667E-11 0.000000E+0 8.366258E-5
4.000000E+0 2.300000E+5 5.400200E+4 2.110020E+5 9.953333E-8 9.836667E-8 2.620000E-8 3.610000E-8 1.566667E-8 1.516667E-8 1.576667E-8 1.536667E-8 1.400333E-7 -1.233333E-11 0.000000E+0 8.807037E-5
5.000000E+0 2.300000E+5 5.500200E+4 2.110020E+5 9.923333E-8 9.793333E-8 2.616667E-8 3.603333E-8 1.563333E-8 1.510000E-8 1.570000E-8 1.536667E-8 1.396333E-7 -1.233333E-11 0.000000E+0 8.833814E-5
6.000000E+0 2.300000E+5 5.599800E+4 2.110020E+5 9.770000E-8 9.650000E-8 2.573333E-8 3.546667E-8 1.536667E-8 1.490000E-8 1.546667E-8 1.510000E-8 1.374667E-7 -1.233333E-11 0.000000E+0 8.971833E-5
7.000000E+0 2.300000E+5 5.700000E+4 2.110020E+5 9.720000E-8 9.603333E-8 2.560000E-8 3.523333E-8 1.530000E-8 1.483333E-8 1.540000E-8 1.503333E-8 1.367333E-7 -1.266667E-11 0.000000E+0 9.263544E-5
8.000000E+0 2.300000E+5 5.800200E+4 2.110020E+5 9.753333E-8 9.636667E-8 2.570000E-8 3.540000E-8 1.533333E-8 1.486667E-8 1.543333E-8 1.510000E-8 1.372333E-7 -1.366667E-11 0.000000E+0 9.958509E-5
9.000000E+0 2.300000E+5 5.900200E+4 2.110020E+5 9.720000E-8 9.596667E-8 2.560000E-8 3.520000E-8 1.530000E-8 1.480000E-8 1.536667E-8 1.506667E-8 1.366667E-7 -1.333333E-11 0.000000E+0 9.756218E-5
1.000000E+1 2.300000E+5 5.999800E+4 2.110020E+5 9.720000E-8 9.610000E-8 2.560000E-8 3.523333E-8 1.530000E-8 1.480000E-8 1.540000E-8 1.503333E-8 1.367333E-7 -1.400000E-11 0.000000E+0 1.023909E-4
1.100000E+1 2.300000E+5 6.100000E+4 2.110020E+5 9.763333E-8 9.643333E-8 2.570000E-8 3.533333E-8 1.536667E-8 1.486667E-8 1.546667E-8 1.510000E-8 1.372667E-7 -1.400000E-11 0.000000E+0 1.019915E-4
1.200000E+1 2.300000E+5 6.200200E+4 2.110020E+5 9.713333E-8 9.603333E-8 2.560000E-8 3.520000E-8 1.530000E-8 1.480000E-8 1.540000E-8 1.503333E-8 1.366333E-7 -1.500000E-11 0.000000E+0 1.097829E-4
1.300000E+1 2.300000E+5 6.300200E+4 2.110020E+5 9.706667E-8 9.590000E-8 2.556667E-8 3.523333E-8 1.526667E-8 1.480000E-8 1.540000E-8 1.503333E-8 1.366000E-7 -1.500000E-11 0.000000E+0 1.098079E-4
1.400000E+1 2.300000E+5 6.399800E+4 2.110020E+5 9.973333E-8 9.856667E-8 2.626667E-8 3.610000E-8 1.570000E-8 1.520000E-8 1.583333E-8 1.543333E-8 1.402333E-7 -1.633333E-11 0.000000E+0 1.164642E-4
1.500000E+1 2.300000E+5 6.500000E+4 2.110020E+5 9.850000E-8 9.726667E-8 2.600000E-8 3.580000E-8 1.550000E-8 1.496667E-8 1.556667E-8 1.530000E-8 1.386000E-7 -1.666667E-11 0.000000E+0 1.202523E-4
1.600000E+1 2.300000E+5 6.600200E+4 2.110020E+5 9.963333E-8 9.850000E-8 2.616667E-8 3.596667E-8 1.563333E-8 1.520000E-8 1.583333E-8 1.543333E-8 1.400333E-7 -1.766667E-11 0.000000E+0 1.261480E-4
1.700000E+1 2.300000E+5 6.700200E+4 2.110020E+5 1.006667E-7 9.946667E-8 2.646667E-8 3.640000E-8 1.583333E-8 1.536667E-8 1.600000E-8 1.556667E-8 1.415000E-7 -1.866667E-11 0.000000E+0 1.319379E-4
1.800000E+1 2.300000E+5 6.799800E+4 2.110020E+5 1.013667E-7 1.001667E-7 2.670000E-8 3.673333E-8 1.596667E-8 1.543333E-8 1.606667E-8 1.570000E-8 1.425667E-7 -1.933333E-11 0.000000E+0 1.356217E-4
1.900000E+1 2.300000E+5 6.900000E+4 2.110020E+5 1.006000E-7 9.930000E-8 2.653333E-8 3.656667E-8 1.583333E-8 1.526667E-8 1.590000E-8 1.560000E-8 1.415667E-7 -2.000000E-11 0.000000E+0 1.413119E-4
2.000000E+1 2.300000E+5 7.000200E+4 2.110020E+5 9.940000E-8 9.826667E-8 2.616667E-8 3.600000E-8 1.563333E-8 1.516667E-8 1.580000E-8 1.543333E-8 1.398000E-7 -2.133333E-11 0.000000E+0 1.526247E-4
2.100000E+1 2.300000E+5 7.100200E+4 2.110020E+5 9.876667E-8 9.760000E-8 2.596667E-8 3.576667E-8 1.550000E-8 1.506667E-8 1.566667E-8 1.530000E-8 1.389000E-7 -2.366667E-11 0.000000E+0 1.703883E-4
2.200000E+1 2.300000E+5 7.199800E+4 2.110020E+5 9.840000E-8 9.723333E-8 2.590000E-8 3.566667E-8 1.543333E-8 1.500000E-8 1.560000E-8 1.530000E-8 1.384333E-7 -2.433333E-11 0.000000E+0 1.757789E-4
2.300000E+1 2.300000E+5 7.300000E+4 2.110020E+5 9.853333E-8 9.736667E-8 2.593333E-8 3.573333E-8 1.546667E-8 1.500000E-8 1.560000E-8 1.530000E-8 1.386000E-7 -2.533333E-11 0.000000E+0 1.827769E-4
2.400000E+1 2.300000E+5 7.400200E+4 2.110020E+5 1.016000E-7 1.005333E-7 2.663333E-8 3.656667E-8 1.593333E-8 1.556667E-8 1.620000E-8 1.573333E-8 1.426333E-7 -2.900000E-11 0.000000E+0 2.032808E-4
2.500000E+1 2.300000E+5 7.500200E+4 2.110020E+5 1.007000E-7 9.946667E-8 2.656667E-8 3.656667E-8 1.583333E-8 1.533333E-8 1.593333E-8 1.563333E-8 1.417000E-7 -3.033333E-11 0.000000E+0 2.140648E-4
2.600000E+1 2.300000E+5 7.599800E+4 2.110020E+5 9.956667E-8 9.833333E-8 2.623333E-8 3.610000E-8 1.563333E-8 1.520000E-8 1.580000E-8 1.546667E-8 1.400667E-7 -3.466667E-11 0.000000E+0 2.474845E-4
2.700000E+1 2.300000E+5 7.700000E+4 2.110020E+5 9.913333E-8 9.800000E-8 2.610000E-8 3.593333E-8 1.553333E-8 1.510000E-8 1.570000E-8 1.540000E-8 1.394333E-7 -3.733333E-11 0.000000E+0 2.677510E-4
2.800000E+1 2.300000E+5 7.800200E+4 2.110020E+5 9.953333E-8 9.830000E-8 2.620000E-8 3.606667E-8 1.560000E-8 1.516667E-8 1.576667E-8 1.546667E-8 1.399667E-7 -4.333333E-11 0.000000E+0 3.095942E-4
2.900000E+1 2.300000E+5 7.900200E+4 2.110020E+5 9.920000E-8 9.800000E-8 2.610000E-8 3.593333E-8 1.556667E-8 1.510000E-8 1.570000E-8 1.540000E-8 1.395000E-7 -5.033333E-11 0.000000E+0 3.608124E-4
3.000000E+1 2.300000E+5 7.999800E+4 2.110020E+5 9.923333E-8 9.806667E-8 2.610000E-8 3.593333E-8 1.556667E-8 1.513333E-8 1.573333E-8 1.540000E-8 1.395333E-7 -5.900000E-11 0.000000E+0 4.228417E-4
3.100000E+1 2.300000E+5 8.100000E+4 2.110020E+5 1.002333E-7 9.896667E-8 2.640000E-8 3.636667E-8 1.573333E-8 1.526667E-8 1.583333E-8 1.556667E-8 1.409667E-7 -7.100000E-11 0.000000E+0 5.036451E-4
3.200000E+1 2.300000E+5 8.200200E+4 2.110020E+5 9.966667E-8 9.850000E-8 2.623333E-8 3.610000E-8 1.560000E-8 1.520000E-8 1.580000E-8 1.546667E-8 1.401667E-7 -8.500000E-11 0.000000E+0 6.064214E-4
3.300000E+1 2.300000E+5 8.300200E+4 2.110020E+5 1.011000E-7 9.983333E-8 2.666667E-8 3.673333E-8 1.590000E-8 1.543333E-8 1.593333E-8 1.570000E-8 1.422333E-7 -1.056667E-10 0.000000E+0 7.428837E-4
3.400000E+1 2.300000E+5 8.399800E+4 2.110020E+5 9.950000E-8 9.823333E-8 2.620000E-8 3.600000E-8 1.560000E-8 1.516667E-8 1.576667E-8 1.543333E-8 1.399000E-7 -1.280000E-10 0.000000E+0 9.149405E-4
3.500000E+1 2.300000E+5 8.500000E+4 2.110020E+5 9.953333E-8 9.833333E-8 2.620000E-8 3.603333E-8 1.560000E-8 1.520000E-8 1.580000E-8 1.546667E-8 1.399333E-7 -1.530000E-10 0.000000E+0 1.093379E-3
3.600000E+1 2.300000E+5 8.600200E+4 2.110020E+5 1.001333E-7 9.893333E-8 2.636667E-8 3.626667E-8 1.570000E-8 1.526667E-8 1.590000E-8 1.553333E-8 1.408000E-7 -1.903333E-10 0.000000E+0 1.351787E-3
3.700000E+1 2.300000E+5 8.700200E+4 2.110020E+5 1.004667E-7 9.930000E-8 2.646667E-8 3.636667E-8 1.576667E-8 1.536667E-8 1.590000E-8 1.560000E-8 1.413000E-7 -2.390000E-10 0.000000E+0 1.691393E-3
3.800000E+1 2.300000E+5 8.799800E+4 2.110020E+5 1.002667E-7 9.910000E-8 2.640000E-8 3.633333E-8 1.573333E-8 1.530000E-8 1.590000E-8 1.560000E-8 1.409667E-7 -2.826667E-10 0.000000E+0 2.005193E-3
3.900000E+1 2.300000E+5 8.900000E+4 2.110020E+5 1.004667E-7 9.923333E-8 2.646667E-8 3.640000E-8 1.573333E-8 1.530000E-8 1.590000E-8 1.563333E-8 1.412667E-7 -3.410000E-10 0.000000E+0 2.413864E-3
4.000000E+1 2.300000E+5 9.000200E+4 2.110020E+5 1.003667E-7 9.913333E-8 2.646667E-8 3.640000E-8 1.573333E-8 1.530000E-8 1.586667E-8 1.560000E-8 1.411667E-7 -4.060000E-10 0.000000E+0 2.875980E-3
4.100000E+1 2.300000E+5 9.100200E+4 2.110020E+5 1.004333E-7 9.926667E-8 2.643333E-8 3.633333E-8 1.576667E-8 1.533333E-8 1.593333E-8 1.556667E-8 1.412333E-7 -4.740000E-10 0.000000E+0 3.356214E-3
4.200000E+1 2.300000E+5 9.199800E+4 2.110020E+5 1.012667E-7 1.000667E-7 2.666667E-8 3.670000E-8 1.590000E-8 1.546667E-8 1.600000E-8 1.570000E-8 1.424333E-7 -5.570000E-10 0.000000E+0 3.910585E-3
4.300000E+1 2.300000E+5 9.300000E+4 2.110020E+5 1.013000E-7 1.000667E-7 2.666667E-8 3.676667E-8 1.590000E-8 1.546667E-8 1.600000E-8 1.570000E-8 1.424667E-7 -6.313333E-10 0.000000E+0 4.431436E-3
